Uniprot,Means.2Moderate,Means.3Extreme,Means.4Recovery,Means.5ControlA
B9GDF1,-0.000687615,-0.041295069,-0.008450319,-0.026528703
B9GDG8,-0.008186523,0.031079905,0.02084061,-0.039480218
B9GDL6,0.055723722,0.038164652,0.044600376,0.046849847
B9GDU6,0.066796048,-0.008517696,-0.038346677,0.06473241
B9GDW5,-0.012764544,-0.093082546,-0.046713171,-0.04471312
B9GE04,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q2QM23,-0.017382791,0.004236457,0.105659,-0.025523269
B9EYU3,-0.017832723,0.072905614,0.017151972,0.029545894
B9EZB4,0.037584074,0.088665439,0.026792012,0.009003837
B9EZC1,0.002729732,0.007001517,0.01232795,0.002785784
B9EZC2,-0.025191523,-0.135734179,-0.154815084,-0.005364156
B9EZF1,-0.034315007,-0.053880145,-0.073555443,-0.053986385
B9EZG6,0.001296619,0.048139653,0.045646512,-0.003218903
B9ESV1,-0.01084437,0.002881431,-0.019239718,0.023205424
B9ETJ9,-0.017735185,-0.001030576,-0.031431959,-0.016604416
B9ETM5,-0.014061114,-0.009656481,-0.01334609,-0.005131008
B9ETM9,-0.018468241,-0.021814043,0.062141922,-0.016522522
B9EU32,0.034681251,0.005341891,0.023671318,0.042524443
B9EU42,0.026103389,0.017101201,0.025302535,0.003414902
B9EUL1,-0.190348587,-0.409266254,-0.205757373,-0.203980294
B9EV25,0.009064802,0.001806348,-0.012797845,0.014425656
B9EVK5,0.00738767,-0.036059262,0.024390241,-0.004396743
B9EVP0,-0.014001091,-0.041183563,0.019938496,0.043047945
B9EW46,0.085170416,-0.206713414,-0.118137093,0.029956605
B9EW58,0.009791464,0.046875619,0.00879214,0.010483554
B9EW81,-0.046183061,-0.131408557,-0.099046596,0.053023801
B9EWA5,0.054494689,0.050488496,0.109472407,-0.010671979
B9EWR7,0.020391372,-0.043039261,0.00779892,0.020247093
Q93W00,-0.011089101,-0.00935584,-0.020719531,-0.026231344
Q8W084,0.06572537,0.05475069,0.19395036,0.082112441
B9EX65,-0.029731689,-0.073937881,-0.114309916,-0.019103813
B9EXB2,-0.21818916,0.112558128,-0.025486941,-0.035751863
B9EXB9,-0.024446771,0.001636662,-0.040517791,-0.032457923
B9EXE9,0.016172748,0.012644165,0.031490814,0.011433249
B9EXF6,-0.127353614,-0.015480301,-0.12777872,-0.041542103
B9EXH0,-0.000409025,0.004374723,-0.017484122,-0.006726631
B9EXH9,0.036635351,-0.031390792,0.045972221,-0.008023399
B9EXI9,-0.033162968,-0.070170963,-0.044265631,-0.230170726
B9EXZ2,0.05052768,0.181310617,0.026122244,0.011787264
B9EY28,-0.001139318,-0.014160143,-0.003489242,0.00699424
B9EY36,0.010931575,-0.041364498,0.002382345,-0.016905203
B9EY99,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9EYG3,0.049959216,0.048845749,0.034000707,0.007666909
B9EYH5,-0.064956038,-0.002478778,0.043196218,-0.017744551
B9EYM2,0.054404592,0.01952924,-0.032407869,-0.022374724
B9EZ22,0.049563258,0.083905989,0.05948393,0.029111614
B9EZ48,0.020311972,0.012693351,-0.002351475,0.012696569
B9ET47,-0.085291435,-0.035766463,-0.077654952,-0.048409651
Q0JJ18,-0.011447827,-0.048514035,0.004608389,-0.020878917
B9ETU6,-0.005334117,0.043180925,-0.002019356,0.012474237
B9EU89,0.004169296,0.04248244,0.02275961,0.024800174
Q0JHL6,-0.032473855,0.229775093,-0.003679534,0.178757418
B9EUU5,-0.022693147,0.059785687,-0.005782071,-0.001050996
B9EUV1,-0.00631767,0.072601023,-0.101346932,-0.016097242
B9EUW0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9EUX6,-0.105962925,-0.063862978,-0.163055397,-0.10773484
B9EUZ9,0.021809601,-0.00114975,-0.001001652,0.027756196
B9EVE6,-0.027960257,-0.062605931,-0.054141087,-0.032143217
B9EVI1,-0.001908381,-0.007740374,-0.003013575,0.01706583
B9EW27,0.024553118,0.095460937,0.023954013,-0.000591193
B9EWK1,0.007529704,-0.011932263,-0.007498343,0.019676137
B9F1Q1,-0.013056812,0.014755411,0.024792807,0.006722403
B9F1R2,-0.005871344,0.009011188,-0.009452863,-0.000359605
B9F2A3,0.014914923,0.022823369,0.029738398,0.028070676
B9F2B2,0.043203684,-0.006866619,0.00823316,0.037316188
B9F2M3,-0.029009683,-0.095786427,-0.099710862,-0.120005852
B9F2M8,-0.019713803,-0.044111896,-0.008838985,-0.011820875
B9F2P9,0.009689715,-0.017721376,0.032083754,0.012615568
B9F2Q3,-0.019925741,0.005406589,0.002362967,0.018886571
B9F3D5,-0.010668446,-0.027260317,-0.003708177,-0.029709311
B9F3E1,0.070052923,0.057551404,0.049348531,0.095509949
B9F3Q6,0.040779798,0.023222552,-0.004128662,0.00101139
B9F3U3,0.063808668,0.074359503,0.043079958,0.048828984
B9F486,-0.040723198,0.004285361,0.031149125,-0.068847962
B9F4R8,0.024005093,0.018875155,0.009984389,-0.000114308
B9F4W1,0.01766258,-0.050925227,-0.016742138,0.024617161
B9F4Y4,-0.052660996,-0.084432575,-0.070721274,0.005313537
B9F0A5,0.017085617,0.025646637,-0.008279581,-0.018242605
B9F0B4,-0.059357183,-0.010936099,0.018730424,-0.077820453
B9F0D3,-0.075803561,-0.075244177,-0.00115247,-0.015944782
B9F0F0,-0.031066901,-0.006621932,-0.009589418,-0.029460937
B9F0I0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9F0L7,0.018713688,-0.016311309,0.015550475,0.002080518
B9F0T2,-0.012254397,-0.134850097,-0.086159817,0.01143967
B9F0V8,-0.054884209,-0.040076411,0.060471103,-0.05769833
B9F131,0.03767748,0.047848661,-0.00568072,0.050552998
B9F154,-0.045078295,0.117979126,-0.004139777,-0.069208004
B9F194,0.024714675,-2.45006E-05,0.058478879,0.012774843
B9F1G1,0.006273268,-0.017974342,-0.008006581,0.032027216
B9F1I5,-0.018190069,-0.005102156,-0.025943978,-0.005474223
Q6ESI7,0.017166487,0.038374839,0.054536577,0.022568285
B9F1V9,0.01112034,-0.086181673,-0.053063954,0.033280809
B9F2E2,-0.050115146,-0.103306638,-0.071128965,-0.02006076
B9F2K5,-0.031352032,-0.080009083,-0.048079212,-0.059778839
B9F2Z4,-0.014385415,-0.060883508,-0.008855693,-0.022885136
B9F3F0,0.004224288,-0.004353772,-0.019683261,-0.009945549
B9F3L6,0.077097729,0.364372159,0.084705356,0.046162288
B9F3M8,0.023247878,0.01866316,0.045779461,0.01699487
B9F438,-0.013634117,0.039737492,0.014830202,0.000226312
B9F439,0.001219217,-0.009144988,-0.00043117,0.007053768
B9F473,0.051434843,0.040360605,-0.00125348,-0.023784055
B9F4N0,-0.002692443,0.048579392,0.005311867,-0.040550227
B9F4N8,-0.06015167,-0.098753452,-0.071782129,-0.0643796
B9F9Z7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FAE1,0.02479235,-0.012259566,-0.007090807,-0.008970734
B9FAE7,0.018122556,-0.018816494,-0.002984318,0.021570524
B9FAF1,0.014907216,-0.031547806,0.000173642,0.017920737
Q8LSQ2,-0.048739312,-0.06853226,-0.032360732,-0.0312188
B9FAY8,-0.001127749,0.05435103,0.017322563,0.006543969
B9FB24,0.031292022,-0.03608387,0.050566171,0.041089931
B9FBD7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FBJ1,0.091826244,0.972045498,0.374474805,0.060722022
B9FBM7,-0.048622103,0.010506144,-0.01115531,-0.040029367
B9F5K6,0.001973086,-0.018022496,0.101758417,-0.034270024
B9F660,-0.00393118,0.007260052,-0.011587327,-0.001920361
B9F6M6,0.039499481,0.107947115,0.052304491,0.016215381
B9F6T2,-0.040677121,0.068451893,-0.028900897,0.050571527
B9F748,-0.000759944,0.038977038,-0.035653708,0.026010896
B9F7C4,-0.008278924,0.009188678,-0.019983024,0.026176927
B9F7C9,-0.001993623,-0.015524598,-0.05539397,0.00199574
B9F7Q9,-0.166796997,-0.039693362,0.020817631,-0.04316468
B9F7R2,0.005388008,0.024826177,0.029951155,0.023709411
B9F834,-0.017594494,-0.015181619,0.002820092,-0.046612836
B9F842,0.033357328,0.004496108,0.023254481,0.046665767
B9F8C9,-0.182909268,-0.294495738,-0.181491012,-0.084580282
B9F8G0,0.041395971,0.028557982,0.025600286,0.058148051
B9F8J6,-0.001884344,-0.022938152,0.019337547,-0.023353398
B9F8R5,0.047173317,0.017270247,0.069377324,0.05423573
B9F8X6,0.00927347,-0.071979761,0.008374693,0.00455165
B9F8Y5,-0.072575507,-0.176131138,-0.096440235,-0.039938802
B9F950,-0.009234432,0.10057719,0.002625567,-0.033129535
B9F9Q4,0.062860965,0.005257208,0.052225447,-0.011181283
B9F9W7,0.020019955,0.043813637,0.052039717,0.030382792
B9FA12,0.019831209,0.005565935,-0.027372749,-0.00936793
B9FA13,0.024512971,-0.000790214,0.019563019,0.040604135
B9FAN2,0.008693701,0.056031337,-0.011609617,0.015431146
B9FAN9,-0.036698572,-0.05160037,-0.035613287,-0.035170129
B9FAQ8,0.095452093,0.081006154,0.032023959,0.036399422
B9FAT5,-0.052007783,-0.034525514,-0.067833011,-0.01451648
B9FB92,0.046311557,0.107995967,-0.0059323,0.034654353
B9FBC1,0.01850641,0.022162952,0.040891099,0.015275971
B9FBP6,0.020847208,-0.016214654,-0.003367184,0.00189131
Q8LLN0,0.0465383,-0.115185557,0.142828871,0.084629775
B9F5T2,0.002772836,0.122374393,0.044516757,0.016380675
B9F5W8,-0.034154195,-0.049459313,-0.025191759,-0.072635597
B9F5Y2,0.006425433,-0.028941366,-0.015354036,0.006164273
B9F604,-0.045442903,0.056362673,-0.011935057,-0.029786264
B9F6V9,-0.044862047,-0.001980721,-0.011904573,-0.028199934
B9F6W4,-0.039559316,-0.139911552,-0.042033597,-0.012703193
Q8L4F2,-0.046034195,-0.02890444,-0.042275417,-0.019965191
B9F718,-0.039812532,-0.046743925,-0.031356747,-0.063463438
B9F7E7,-0.12883054,-0.08721926,-0.03686131,-0.055275244
B9F7L8,0.049731297,-0.00411352,0.024044716,0.047856555
B9FD44,-0.03442571,0.026837682,0.026010989,-0.015903826
Q7XP22,-0.010401083,-0.022621225,-0.003890585,0.009365828
B9FDL2,-0.009859105,0.007202191,-0.054162057,-0.004282233
B9FDX3,-0.02193945,-0.006372948,-0.01669817,-0.022915805
B9FEC7,0.029591737,0.023298988,0.03733212,0.002360334
B9FEG5,0.01648199,0.006570873,0.005246058,0.01610231
B9FEK9,0.075018771,0.149638407,0.061008259,0.088175366
B9FEW6,0.007143229,0.059988334,0.015355213,0.019811317
B9FF17,-0.005257901,0.024544018,-0.004810798,0.024111622
B9FF36,-0.024105863,0.010030442,0.001558213,-0.000224898
B9FF68,0.053206652,0.40443413,0.113058979,-0.061218092
B9FFD8,0.016342549,-0.186256402,-0.041117311,-0.07211682
Q7XUS2,-0.075930804,0.257388843,0.053048596,-0.185208261
B9FFX9,-0.010674084,-0.008833356,-0.038941687,-0.002933713
B9FG07,-0.020749021,-0.113098375,-0.042269541,-0.024103354
B9FG08,0.022837576,-0.028099685,0.009180857,0.039808047
B9FGE4,-0.173914745,-0.034381581,-0.131561031,-0.087106569
B9FGE5,-0.01314929,0.057854788,0.003273768,-0.043293952
B9FGF1,0.049444385,0.03244975,-0.019532354,0.020548995
B9FC70,0.118889644,0.04721879,0.081461341,0.098339721
B9FCB9,0.061677318,0.002195312,-0.040267267,0.052286064
B9FCH7,0.008340719,-0.046638065,-0.028953103,0.016486681
B9FCV6,0.004887891,0.11807087,0.050829709,0.005997499
B9FD73,-0.018199517,-0.045425446,-0.028595749,-0.045772129
B9FD94,-0.135286208,0.001620176,-0.028223739,-0.046120221
B9FD99,0.035791742,0.027517327,0.005851348,-0.00586913
B9FLZ8,0.125882018,-0.019170799,-0.045760742,-0.026689273
B9FM04,-0.001327644,0.001536859,0.031185963,-0.016285796
B9FM12,0.099403101,0.122144297,0.109296998,-0.027082028
B9FM46,0.060231908,-0.054251293,0.059677223,0.033672812
B9FM55,0.002686546,0.044062823,-0.012151455,0.003903069
B9FGJ6,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FM97,0.004285584,-0.017865402,-0.018349281,0.001199351
B9FMD2,-0.017554675,-0.0879045,-0.05826134,0.085566653
B9FH65,0.032098121,0.008905588,0.021586335,0.024933695
B9FME2,0.014895299,0.074349561,0.031758797,0.047519401
B9FMG7,0.029492687,0.077982107,0.152029263,0.097489173
B9FHE1,0.00291457,0.027374103,0.006808773,0.003831507
B9FML1,-0.051519383,0.021524026,-0.020158144,-0.021297889
B9FML9,0.010476471,0.012582431,0.005729182,-0.028083134
B9FMM1,-0.01103045,-0.003124795,0.008654349,-0.005668916
B9FMV0,-0.138381555,-0.134776488,-0.196620633,-0.131705097
B9FMV9,0.051887334,0.047390184,0.035933142,0.042851598
B9FN86,0.022918506,-0.006998514,0.068658095,0.033990839
B9FNA6,0.038825065,0.013819578,0.056701565,-0.016380308
B9FNB1,0.000846216,0.028311397,0.004718099,0.008981716
B9FNC6,0.012195827,0.009916877,0.00610683,0.007762331
B9FK36,-0.036808079,-0.046644268,-0.0495907,-0.03779685
B9FK56,-0.013340746,0.043115581,0.019465279,-0.045308275
B9FNT1,-0.015243291,-0.021211507,-0.022113595,-0.003491614
B9FNW3,-0.013925644,0.080415431,0.037307323,-0.030669268
Q40687,-0.003702332,-0.012953802,0.012272647,0.007901405
B9FHI2,0.014929612,0.004234033,0.00615982,0.000542666
B9FPC4,-0.037946761,-0.128766827,-0.078233467,0.019452653
B9FHU8,-0.036241653,-0.088722626,-0.098632201,-0.029633245
B9FI28,-0.017762514,-0.067578059,-0.014764267,-0.064149082
B9FPI2,0.000332791,0.045198758,0.009255365,-0.031680569
Q6AUK5,0.001756448,0.003672255,0.008683045,-0.01563006
B9FKL2,-0.038910124,-0.054207169,-0.036693165,-0.053804232
B9FKM4,0.047544515,0.37982029,0.039135171,0.014531483
B9FJK0,0.014261729,0.001485474,-0.000266981,0.014503936
B9FJK8,0.010840471,0.503275165,0.071269361,0.002905299
B9FJQ3,0.012193809,0.001556948,-0.025413028,-0.057004667
B9FKY2,-0.002090758,-0.042702615,-0.042737458,-0.019341991
B9FKI4,-0.007869338,0.078084803,0.005589041,0.017898224
B9FH15,0.038809902,-0.037265453,0.063789042,0.018457801
B9FH34,0.069566174,0.033957697,0.013586047,0.01001188
B9FLA7,0.050221659,0.006273193,0.012095279,0.048337099
B9FLF6,0.045878302,0.023245031,0.030728928,0.018210833
B9FHX2,-0.054730122,-0.026370532,-0.053358682,-0.028412132
B9FI45,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FI48,0.005116994,-4.83495E-05,-0.001335213,0.01399214
B9FI53,0.023706477,-0.028861355,-0.027086736,-0.025153023
B9FLR9,-0.002637348,0.001894391,0.019013586,-0.017458106
B9FLS8,-0.135416357,0.000917121,-0.107573465,0.040149992
B9FLV4,-0.006733168,-0.067175782,-0.036522525,0.029208211
B9FLX5,-0.100286645,-0.168052858,-0.171190576,-0.069530498
B9FLX6,-0.077405141,0.164569445,-0.016158499,0.043248231
B9FR42,0.032212442,-0.034126134,0.011491001,-0.047453092
B9FR53,0.034369001,0.008967331,0.058590942,0.005149373
B9FR59,0.001758667,-0.025734856,0.014750548,-0.014994144
B9FR63,-0.070178504,0.024230836,-0.02572652,-0.069277466
B9FRH0,-0.018268225,-0.105590491,-0.011909867,-0.040354707
B9FRK1,0.049649072,0.07525628,0.037606333,-0.011663391
B9FRU1,0.061267512,0.000916571,0.020743814,0.04623993
B9FS39,0.028007983,0.03611075,0.016342818,0.016093047
B9FS41,0.041211369,0.004118438,0.033229807,0.018301252
B9FS50,0.003507697,0.029375635,0.013699891,0.013656883
B9FS65,-0.019752769,-0.177146616,-0.102397737,-0.035703668
B9FS66,0.044729648,0.078997663,0.048174227,0.022915208
B9FS90,0.032855546,0.033417831,-0.024563659,-0.010565842
Q5VMI0,-0.021997598,0.030051301,-0.050988948,0.036492132
B9FSW1,0.01594097,0.031631765,0.001871627,0.022977474
B9FSX0,0.022228827,-0.003805356,0.008835937,0.0267557
B9FSX3,0.014303232,0.047088339,0.032102676,0.018656029
B9FSZ4,0.039409555,-7.22592E-05,0.035241534,0.009861251
B9FTD3,0.048066789,-0.068736765,0.009607578,0.099973875
B9FTF9,0.060438009,0.054165631,0.057318381,0.047739433
B9FTT3,0.041795159,-0.006506594,0.021862465,0.001409602
B9FU01,0.088325352,0.032424729,0.054463565,0.08413192
B9FU31,0.009391051,0.026625971,0.014842681,0.013061057
B9FQ32,0.060493598,0.122665146,0.058704253,0.036904923
B9FQ38,0.015545521,0.042647877,-0.00561244,0.037929799
B9FQ73,-0.060484443,0.308062866,-0.045933403,0.065974063
B9FQ77,-0.013276835,-0.03515886,0.006553802,0.007760212
Q67U26,0.028822143,-0.003202692,0.015071836,0.055267132
Q655X0,0.012715736,0.061685587,0.01916049,0.01993776
B9FQH4,-0.128372187,0.135129058,0.137773959,0.106924399
B9FQJ9,0.023997975,0.007282332,0.004705763,-0.00538897
B9FQL8,0.010738938,-0.09637579,0.085274395,-0.038564594
B9FQQ6,-0.013904328,0.064279145,-0.024362268,-0.002234642
B9FQR8,-0.004998087,0.040135974,-0.026122493,0.037770436
B9FR06,-0.015063881,0.015839236,-0.021318489,-0.039217424
Q8LH03,-0.107321074,0.029169862,-0.077403269,-0.047273689
B9FVA3,0.016853105,-0.004939751,0.006545429,0.024335348
B9FVM1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FVN3,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FVX4,-0.011676321,0.017779739,0.020352098,-0.000519037
B9FW46,0.010988235,0.02574281,0.003643536,0.023722194
B9FW47,0.076119209,0.612419594,0.190586825,0.067693176
B9FW92,0.040469941,0.014253787,0.040314706,0.010793246
B9FWG6,0.037655452,-0.047080507,0.031766889,0.032365855
B9FWP5,-0.008932773,-0.022703098,0.011551531,-0.025831204
Q8H367,0.158131607,-0.113262368,-0.137792532,0.006611258
B9FWW3,0.006601102,0.030886242,0.010194509,-0.003536987
B9FX69,-0.048977511,0.052243393,-0.020385919,-0.020063779
B9FXD3,-0.000261438,-0.051952949,-0.019329111,0.037090165
B9FXS4,-0.070715376,-0.061920374,-0.056499203,-0.088068048
Q0D5J1,-0.085329267,-0.020059349,-0.144048766,0.155695091
B9FXY3,0.000267087,-0.032019374,-0.024977126,0.002868604
B9FY05,-0.015873366,-0.037527184,-0.013271787,-0.005482118
B9FY07,0.013788284,-0.022679473,-0.003047642,-0.012079752
B9FY09,-0.071427869,-0.053302232,-0.038824145,-0.003403389
B9FY47,0.033556072,0.030060671,0.026542195,0.042503582
B9FY49,-0.004060973,0.091465931,0.031464066,0.038336304
Q0D519,0.079351671,-0.002821228,-0.001630315,0.031450638
B9FU76,0.026098622,0.181790591,0.053510822,-0.044414229
B9FUE6,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9FUE7,0.078044047,0.189974603,0.052835797,0.047344575
B9FUI2,0.021602828,-0.010591624,0.023924373,0.014709405
B9FUI4,-0.327190356,-0.360820813,-0.390672581,-0.109136305
B9FUN6,-0.020659727,-0.05184679,0.088713481,-0.055477825
B9FUR1,-0.016533702,0.178750949,0.00741126,0.00041375
B9FUS3,-0.09287307,-0.02924876,-0.088115833,-0.086706212
B9FUS8,0.005074204,-0.012830959,0.011092471,0.058696312
B9FUW0,-0.00022421,-0.020655875,-0.049135639,0.006008276
B9FYP7,-0.014379658,0.003697847,0.017098723,-0.108353158
B9FYW0,0.044325376,0.051096963,0.041155176,0.039250188
B9FYZ4,0.014561851,0.026869587,0.018230828,0.03703467
B9FZ04,0.044389155,-0.184569219,-0.09020875,0.067047864
B9FZ51,0.005585823,-0.022713874,-0.02228476,0.022753013
B9FZB8,-0.003589248,-0.081090358,0.027357781,0.028471982
B9FZF5,0.035124133,0.046577019,0.034090126,0.062499787
B9FZF6,-0.015334893,-0.101230416,-0.009779293,0.022016542
B9FZT5,0.006995878,0.009646772,-0.006833088,0.027266625
B9FZW2,-0.010147344,-0.150760833,-0.024152187,0.002113563
B9FZZ5,0.023024335,0.001088717,0.041378457,-0.007540871
B9G007,-0.004626238,-0.04334164,-0.017299389,-0.0495546
B9G011,0.047421329,0.005084422,0.074443759,-0.002828045
B9G016,0.023381757,0.048821292,0.035324255,0.041372578
B9G035,0.013522756,0.015130742,-0.004390618,-0.002645208
B9G059,0.007685794,0.008413392,0.000650109,0.015424443
B9G099,-0.006075518,0.047404541,0.013622846,0.00313705
B9G0C7,-0.035183266,0.013584423,-0.034148519,-0.00781509
B9G0S3,0.0178372,0.100397684,0.035419779,0.014606165
Q6ZKB1,0.006748968,-0.081851975,-0.041106635,0.067344142
B9G146,-0.044813932,0.053158094,-0.039812089,-0.076031919
B9G167,0.005704642,-0.051154032,0.001876629,0.038239995
B9G1J1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
B9G1S0,-0.019218615,0.115663904,-0.025095287,0.012776677
B9FYD7,0.045969063,0.085192201,0.053761712,0.029935267
B9FYG5,-0.00530677,0.006763734,0.011701664,0.011587095
B9FYH2,0.005744764,-0.000343365,0.004544035,-0.033012383
B9FYJ3,-0.016982906,0.009292515,-0.035217415,0.004474601
B9FYK6,-0.026732856,-0.020562912,-0.01250226,-0.040957872
B9G2B5,-0.0149091,0.020194165,-0.025304386,0.025909709
B9G2I5,0.017581931,0.012745795,-0.005440166,-0.004416569
B9G2V5,0.011016639,0.002794547,0.015598017,0.02120269
B9G2X0,-0.098996768,0.040680437,-0.130255209,-0.124373578
B9G2Y8,0.32426702,0.2881832,-0.250400747,0.021888428
B9G320,0.108818092,0.623814827,0.390879674,0.070479322
B9G329,-0.000531603,0.005733821,0.034892894,-0.001081847
B9G347,4.37836E-05,0.062814059,-0.009478563,0.032666166
B9G370,0.034129813,-0.049523634,0.017423837,0.001702914
B9G3B1,-0.049731903,-0.100556484,-0.051741281,-0.00536021
B9G3E4,0.019669771,-0.000481927,0.020236846,0.082667342
B9G3F6,0.049274736,0.093698061,0.041629772,0.054113523
B9G3N6,-0.014099702,-0.038771793,0.005558481,0.016623016
B9G3S0,-0.007644812,-0.050843953,-0.001370371,0.013821405
B9G3V3,-0.122504706,-0.032749763,0.064669836,-0.103499778
B9G408,0.027106868,-0.029618671,0.043742344,0.031783478
B9G436,-0.015239502,-0.021350868,-0.04484196,-0.010461628
B9G449,-0.039140063,-0.028348552,-0.005042425,-0.035162903
B9G4B4,0.050183779,0.084352548,0.034411602,0.003887278
B9G4C7,-0.024851333,0.198053733,0.026132972,0.043889375
B9G4K4,0.044540547,-0.029914194,0.025386699,0.003533022
Q69NF8,-0.008119738,0.045600643,0.053164261,-0.000385189
B9G4P8,0.030020194,-0.011206682,0.070352955,0.027705294
B9G4R1,0.014149694,-0.052132616,0.035380542,-0.008858013
B9G4R2,-0.091693844,-0.029420129,-0.072075455,-0.013955705
B9G513,0.251641571,0.193545332,-0.007607356,0.133636125
B9G534,0.029072126,0.125554093,0.07979649,0.028902087
Q7XQU7,-0.005306746,-0.007015079,-0.033458544,0.001469367
Q0DGG8,0.039842443,0.04733861,0.026749465,0.03395239
Q8L7J2,0.029532193,-0.006543815,0.012299305,0.046316933
I3QD45,0.006529751,0.142928366,0.038864304,-9.48543E-05
Q69UK6,0.040936244,0.082243366,0.014375286,0.034834968
Q6YYB0,0.013239505,-0.01668849,0.011878143,0.007890572
A3BMZ5,-0.141317855,0.095043482,-0.072326844,-0.121168774
P0CD23,0.034712322,0.009124181,0.046278125,-0.035142875
D5L626,-0.050006176,-0.128071014,-0.119843559,-0.001991948
Q7XI14,0.009401599,0.061743867,0.011427064,0.004542893
Q658D5,-0.000309138,0.069809905,0.021482675,0.016548975
Q657T1,0.003080765,0.013212451,-0.001278208,-0.014277474
Q5ZCK5,-0.094279708,0.098128031,-0.127194741,-0.03059021
Q5ZDH9,-0.036329451,0.048880556,-0.02585405,-0.011367823
Q5VQG6,-0.001059521,0.030419055,-0.020493821,0.003511234
Q9AWZ5,0.058212077,-0.137442544,-0.027884866,0.044511573
Q0JP95,0.051083699,-0.100684706,0.032705487,0.0202769
Q0JNL1,0.021586902,0.016312295,0.076052185,0.008620658
Q0JNJ3,0.042515263,-0.04253567,0.077059343,-0.031969965
Q9FP37,0.047186349,-0.067194519,0.002787929,0.079486199
A2ZUF8,-0.104717782,-0.067622102,-0.010531573,-0.060440571
Q5ZC69,0.142180013,0.110093303,0.034700126,0.041398267
Q0JKL0,0.019056694,0.020321388,0.011011829,0.031294157
Q8W0C5,0.034851022,0.057817352,0.040324071,0.040726004
Q0JJL1,0.030775802,0.007675591,0.09970352,-0.030626577
Q5JNE1,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q0JIQ9,0.012684939,0.04514786,0.022028853,0.034004304
Q0JIF8,0.035707641,-0.099911339,-0.052121101,0.01458307
Q0JI11,0.058921915,-0.04725338,0.024997886,0.032005214
Q5QMH2,-0.005349216,0.043778028,0.008374463,-0.007035013
Q5N6Y3,0.079758169,0.076908542,0.079352302,0.024022501
Q5N725,-0.030011479,0.033203091,0.022616195,-0.007701864
Q0JGL7,0.010234766,-0.009425287,0.00218825,0.010769474
Q5JJJ9,-0.004161196,-0.004434341,-0.003398619,0.002247663
Q5JKI1,0.027718135,0.050144977,-0.003409307,0.012322487
Q0JFZ5,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q94DH7,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
Q6Z2M3,-0.096207205,-0.184753038,-0.18845891,-0.044818913
