"Protein","x"
"P01029","mmu04610 mmu05133 mmu05150 mmu05322"
"P30993","mmu04080 mmu04610 mmu05150"
"Q8K182","mmu04610 mmu05020 mmu05146 mmu05322"
"Q8BH35","mmu04610 mmu05020 mmu05146 mmu05322"
"Q8VCG4","mmu04610 mmu05020 mmu05146 mmu05322"
"P06683","mmu04610 mmu05020 mmu05146 mmu05322"
"P06909","mmu04610 mmu05150"
"Q61129","mmu04610 mmu05150"
"P04186","mmu04610 mmu05150"
"P03953","mmu04610 mmu05150"
"P11680","mmu05168"
"P19070","mmu04610 mmu04640 mmu04662 mmu05169"
"P63040","mmu04721"
"P84086","mmu04721"
"Q8R1B5","mmu04721"
"Q80WM3","mmu04721"
"P29268","mmu04390"
"Q60680","mmu04010 mmu04014 mmu04062 mmu04064 mmu04068 mmu04151 mmu04210 mmu04380 mmu04620 mmu04621 mmu04622 mmu04623 mmu04660 mmu04662 mmu04668 mmu04920 mmu05142 mmu05145 mmu05160 mmu05161 mmu05162 mmu05166 mmu05168 mmu05169 mmu05200 mmu05212 mmu05215 mmu05220 mmu05221 mmu05222"
"P12960","mmu04514"
"Q61330","mmu04514"
"O54991","mmu04514"
"Q9CPW0","mmu04514"
"Q9WU84","mmu05014"
"P36552","mmu00860 mmu01100"
"Q9JJ06","mmu00512 mmu01100"
"Q9DA19","mmu04330"
"O89053","mmu04145 mmu05152"
"Q60598","mmu04530 mmu05100 mmu05205"
"P35347","mmu04080 mmu04730"
"Q60748","mmu04080"
"Q8CIT0","mmu04730 mmu05034"
"P97792","mmu05416"
"Q04447","mmu00330 mmu01100"
"P30275","mmu00330 mmu01100"
"Q6P8J7","mmu00330 mmu01100"
"P07310","mmu00330 mmu01100"
"Q8VHS2","mmu04390"
"Q80YA8","mmu04390"
"Q8QZT4","mmu04530"
"P97784","mmu04710"
"Q9R194","mmu04710"
"P24622","mmu04141"
"P23927","mmu04141"
"Q99KP3","mmu00040 mmu01100"
"Q9JLB4","mmu04977"
"Q9WTX6","mmu04110 mmu04114 mmu04120 mmu04141 mmu04310 mmu04350 mmu04710 mmu05168"
"Q9D4H8","mmu04066 mmu04120 mmu05200 mmu05211"
"Q9JLV5","mmu04120"
"Q3TCH7","mmu03420 mmu04120"
"A2A432","mmu03420 mmu04120"
"Q9D5V5","mmu04120"
"Q8VE73","mmu04120"
"P29974","mmu04022 mmu04024 mmu04744"
"Q62398","mmu04024"
"Q9JJZ8","mmu04024 mmu04740"
"Q3UW12","mmu04024 mmu04740"
"Q9JJZ9","mmu04024"
"Q61456","mmu04110 mmu04152 mmu04914 mmu05161 mmu05169 mmu05203"
"P51943","mmu04110 mmu04152 mmu04914 mmu05161 mmu05169 mmu05203"
"P24860","mmu04068 mmu04110 mmu04114 mmu04115 mmu04914"
"P30276","mmu04068 mmu04110 mmu04114 mmu04115 mmu04914"
"Q810T2","mmu04068 mmu04110 mmu04115 mmu04914"
"P25322","mmu04068 mmu04110 mmu04115 mmu04151 mmu04152 mmu04310 mmu04390 mmu04510 mmu04630 mmu04917 mmu04919 mmu04921 mmu05161 mmu05162 mmu05166 mmu05200 mmu05203 mmu05205 mmu05206 mmu05210 mmu05212 mmu05213 mmu05214 mmu05215 mmu05216 mmu05218 mmu05219 mmu05220 mmu05221 mmu05222 mmu05223 mmu05416"
"P30280","mmu04068 mmu04110 mmu04115 mmu04151 mmu04310 mmu04390 mmu04510 mmu04630 mmu04917 mmu05162 mmu05166 mmu05202 mmu05203 mmu05206"
"P30282","mmu04110 mmu04115 mmu04151 mmu04310 mmu04390 mmu04510 mmu04630 mmu05162 mmu05166 mmu05203"
"Q61457","mmu04110 mmu04114 mmu04115 mmu04151 mmu05161 mmu05162 mmu05200 mmu05203 mmu05206 mmu05215 mmu05222"
"Q9Z238","mmu04110 mmu04114 mmu04115 mmu04151 mmu05161 mmu05162 mmu05200 mmu05203 mmu05206 mmu05215 mmu05222"
"P51945","mmu04115 mmu05206"
"O08918","mmu04068 mmu04115"
"Q61458","mmu03022 mmu03420 mmu04110"
"Q9QWV9","mmu05202"
"Q7TQK0","mmu05202"
"P11440","mmu04110 mmu04114 mmu04115 mmu04540 mmu04914 mmu05168 mmu05203"
"O35495","mmu05202"
"P97377","mmu04068 mmu04110 mmu04114 mmu04115 mmu04151 mmu04914 mmu05161 mmu05162 mmu05168 mmu05169 mmu05200 mmu05203 mmu05215 mmu05222"
"P30285","mmu04110 mmu04115 mmu04151 mmu04530 mmu04660 mmu05161 mmu05162 mmu05166 mmu05200 mmu05203 mmu05212 mmu05214 mmu05218 mmu05219 mmu05220 mmu05222 mmu05223"
"P49615","mmu04360 mmu05010 mmu05030"
"P61809","mmu05010 mmu05030"
"Q64261","mmu04110 mmu04115 mmu04151 mmu05161 mmu05162 mmu05200 mmu05203 mmu05206 mmu05212 mmu05214 mmu05218 mmu05220 mmu05222 mmu05223"
"Q03147","mmu03022 mmu03420 mmu04110"
"Q99J95","mmu05202"
"P39689","mmu04012 mmu04066 mmu04068 mmu04110 mmu04115 mmu04151 mmu04921 mmu05160 mmu05161 mmu05166 mmu05169 mmu05200 mmu05202 mmu05203 mmu05205 mmu05206 mmu05214 mmu05215 mmu05218 mmu05219 mmu05220"
"P46414","mmu04012 mmu04066 mmu04068 mmu04110 mmu04151 mmu05161 mmu05162 mmu05169 mmu05200 mmu05202 mmu05203 mmu05206 mmu05215 mmu05220 mmu05222"
"P49919","mmu04110"
"Q64364","mmu04110 mmu04115 mmu05166 mmu05200 mmu05203 mmu05206 mmu05212 mmu05214 mmu05218 mmu05219 mmu05220 mmu05223"
" P51480","mmu04110 mmu04115 mmu05166 mmu05200 mmu05203 mmu05206 mmu05212 mmu05214 mmu05218 mmu05219 mmu05220 mmu05223"
"P55271","mmu04068 mmu04110 mmu04350 mmu05166 mmu05200 mmu05203 mmu05222"
"Q60772","mmu04110 mmu05166 mmu05202"
"Q60773","mmu04068 mmu04110"
"Q8VCN5","mmu00260 mmu00270 mmu00450 mmu01100 mmu01130 mmu01230"
"Q91WT9","mmu00260 mmu00270 mmu01100 mmu01130 mmu01230"
"P21460","mmu04970"
"P60334","mmu00270 mmu00430 mmu01100"
"Q9DBE0","mmu00430 mmu01100"
"Q99JA4","mmu04020 mmu04080"
"Q920A1","mmu04020 mmu04080"
"Q8BYM8","mmu00970"
"Q9ER72","mmu00970"
"P26361","mmu02010 mmu04024 mmu04152 mmu04971 mmu04972 mmu04976"
"P57757","mmu04142"
"P70303","mmu00240 mmu01100"
"P70698","mmu00240 mmu01100"
"P56389","mmu00240 mmu00983 mmu01100"
"Q9DBP5","mmu00240 mmu01100"
"Q3U5Q7","mmu00240 mmu01100"
"Q61419","mmu00520"
"Q99KK2","mmu00520 mmu01100"
"P00184","mmu00140 mmu00380 mmu00830 mmu00980 mmu01100 mmu04913 mmu05204"
"P00186","mmu00140 mmu00232 mmu00380 mmu00591 mmu00830 mmu00980 mmu00982 mmu01100 mmu05204"
"Q64429","mmu00140 mmu00380 mmu00980 mmu04913 mmu05204 mmu05206"
"Q9QZ82","mmu00140 mmu01100 mmu04913 mmu04925"
"P15539","mmu00140 mmu01100"
"P27786","mmu00140 mmu01100 mmu04913 mmu04917"
"P28649","mmu00140 mmu01100 mmu04913"
"P56593","mmu00830 mmu01100"
"P15392","mmu00830 mmu01100"
"P20852","mmu00830 mmu01100"
"P12791","mmu00140 mmu00590 mmu00830 mmu01100 mmu05204"
"O55071","mmu00140 mmu00590 mmu00830 mmu01100 mmu05204"
"P12790","mmu00140 mmu00590 mmu00830 mmu01100 mmu05204"
"Q64458","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"P56655","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"P56656","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"P56657","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"E9Q5K4","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"Q91X77","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"Q6XVG2","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"Q9D816","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"Q91W64","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"P24456","mmu00140 mmu04726"
"P24457","mmu00140 mmu04726"
"Q8CIM7","mmu00140 mmu04726"
"P11714","mmu00140 mmu04726"
"Q05421","mmu00140 mmu00590 mmu00591 mmu00980 mmu00982 mmu01100 mmu04932 mmu05204"
"P33267","mmu00980"
"O54749","mmu00590 mmu00591 mmu01100 mmu04726 mmu04750 mmu04913"
"O54750","mmu00590 mmu00591 mmu01100 mmu04726 mmu04750 mmu04913"
"Q6VVW9","mmu00100 mmu01100"
"Q9DBX6","mmu00830 mmu00980 mmu01100"
"Q9CX98","mmu00590 mmu01100"
"P56654","mmu00140 mmu00590 mmu00591 mmu00830 mmu01100 mmu04726 mmu04750 mmu05204"
"P03940","mmu00140 mmu01100 mmu04925"
"Q64441","mmu00100 mmu01100 mmu05206"
"O55127","mmu00830 mmu01100"
"Q811W2","mmu00830 mmu01100"
"Q9DBG1","mmu00120 mmu01100 mmu03320"
"O35084","mmu00100 mmu01100 mmu05152"
"Q64459","mmu00140 mmu00591 mmu00830 mmu01100 mmu05204"
"Q64464","mmu00140 mmu00591 mmu00830 mmu01100 mmu05204"
"Q64481","mmu00140 mmu00591 mmu00830 mmu01100 mmu05204"
"O09158","mmu00140 mmu00591 mmu00830 mmu01100 mmu05204"
"Q9JMA7","mmu00140 mmu00591 mmu00830 mmu01100 mmu05204"
"Q9JKJ9","mmu00120"
"O88833","mmu00071 mmu00590 mmu00830 mmu01100 mmu03320 mmu04270 mmu04750"
"A2A974","mmu00071 mmu00590 mmu00830 mmu01100 mmu03320 mmu04270 mmu04750"
"Q91WL5","mmu00071 mmu00590 mmu00830 mmu01100 mmu03320 mmu04270 mmu04750"
"O35728","mmu00071 mmu00590 mmu00830 mmu01100 mmu03320 mmu04270 mmu04750"
"Q9EP75","mmu00590 mmu01100"
"Q99N16","mmu00590 mmu01100"
"Q6A152","mmu04726"
"Q9WVK8","mmu00120"
"Q8K0C4","mmu00100 mmu01100 mmu01130"
"Q64505","mmu00120 mmu00140 mmu01100 mmu03320 mmu04976"
"Q60991","mmu00120 mmu00140"
"O88962","mmu00120 mmu01100 mmu03320"
"Q925G2","mmu04978"
"P00158","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q61462","mmu04145 mmu04380 mmu04670 mmu05140"
"Q61093","mmu04380"
"Q9DB73","mmu00520"
"Q3KNK3","mmu00520"
"Q9DCN2","mmu00520"
"Q3TDX8","mmu00520"
"B1AS42","mmu00520"
"Q8CFY5","mmu00190 mmu00860 mmu01100"
"Q6P8I6","mmu00190 mmu01100"
"Q8BJ03","mmu00190 mmu00860 mmu01100"
"P56394","mmu00190 mmu01100"
"P00397","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P00405","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P00416","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P19783","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q91W29","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q64445","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P48772","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"A6H666","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P56392","mmu00190 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P48771","mmu00190 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q61387","mmu00190 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P56393","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P17665","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P43024","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P43023","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q80ZN9","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q9CPQ1","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P12787","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P19536","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P56391","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"P62897","mmu04115 mmu04210 mmu04932 mmu05010 mmu05012 mmu05014 mmu05016 mmu05134 mmu05145 mmu05152 mmu05161 mmu05164 mmu05168 mmu05200 mmu05210 mmu05222 mmu05416"
"P00015","mmu04115 mmu04210 mmu04932 mmu05010 mmu05012 mmu05014 mmu05016 mmu05134 mmu05145 mmu05152 mmu05161 mmu05164 mmu05168 mmu05200 mmu05210 mmu05222 mmu05416"
"Q9D0M3","mmu00190 mmu01100 mmu04260 mmu04932 mmu05010 mmu05012 mmu05016"
"Q9QX11","mmu04144"
"P63034","mmu04144"
"O08967","mmu04144"
"Q80YW0","mmu04144"
"Q62225","mmu04630 mmu04917"
"Q8CII9","mmu04060 mmu04630"
"Q7TMB8","mmu03013 mmu04810"
"Q5SQX6","mmu03013 mmu04810"
"P70166","mmu04114 mmu04320 mmu04914"
"Q812E0","mmu04114 mmu04320 mmu04914"
"Q7TN99","mmu04114 mmu04320 mmu04914"
"Q7TN98","mmu04114 mmu04320 mmu04914"
"Q8BMK4","mmu04141"
"Q99J10","mmu04122"
"Q3U308","mmu04122"
"P09793","mmu04514 mmu04660 mmu05320 mmu05323"
"Q8K2D6","mmu00240 mmu01100"
"Q9QY93","mmu00240 mmu01100"
"Q3U1J4","mmu03420 mmu04120 mmu05161 mmu05203"
"Q99J79","mmu03420 mmu04115 mmu04120 mmu05161"
"Q9D0A0","mmu04120"
"Q80YE7","mmu05200 mmu05219"
"Q8VDF3","mmu05200 mmu05219"
"O54784","mmu05200 mmu05219"
"Q9DAR7","mmu03018"
"Q91YD3","mmu03018"
"Q3U564","mmu03018"
"Q9CYC6","mmu03018"
"P28654","mmu04350 mmu05205"
"Q8C3J5","mmu04062 mmu04666"
"Q8BUR4","mmu04510 mmu04810 mmu05100"
"P59764","mmu04015"
"P61804","mmu00510 mmu01100 mmu04141"
"Q99KU1","mmu00900"
"O88876","mmu00830 mmu01100"
"Q99LB2","mmu00830 mmu01100 mmu04146"
"Q58NB6","mmu00830 mmu01100"
"Q91ZI8","mmu04919"
"Q61153","mmu04919"
"Q9Z1Y9","mmu04919"
"P70211","mmu04360 mmu05200 mmu05210"
"Q60997","mmu04970"
"O09005","mmu00600 mmu01100 mmu04071"
"Q8R2F2","mmu00600 mmu01100 mmu04071"
"Q61483","mmu04330"
"O88516","mmu04330"
"Q9JI71","mmu04330"
"Q61010","mmu04330"
"Q8R3P2","mmu04330"
"Q80V91","mmu04330"
"Q3UIR3","mmu04330"
"Q6PDK8","mmu04330"
"P97478","mmu00130 mmu01100"
"P43346","mmu00230 mmu00240 mmu01100"
"Q9QX60","mmu00230 mmu01100"
"P09838","mmu03450 mmu04640"
"P56542","mmu04142"
"Q9QY48","mmu04142"
"Q91YP3","mmu00030"
"P97930","mmu00240 mmu01100"
"Q8BLI4","mmu00532 mmu01100"
"Q61488","mmu04340"
"P31001","mmu05410 mmu05412 mmu05414"
"P55292","mmu05412"
"Q61495","mmu05150"
"Q7TSF1","mmu05150"
"Q7TSF0","mmu05150"
"O55111","mmu05412"
"E9Q557","mmu05412"
"Q9Z2A7","mmu00561 mmu00830 mmu01100 mmu04975"
"Q9DCV3","mmu00561 mmu01100 mmu04975"
"Q80UP3","mmu00561 mmu00564 mmu01100 mmu04070 mmu05231"
"O88673","mmu00561 mmu00564 mmu01100 mmu04070 mmu05231"
"Q6NS52","mmu00561 mmu00564 mmu01100 mmu04070 mmu05231"
"Q9R1C6","mmu00561 mmu00564 mmu01100 mmu04070 mmu05231"
"Q91WG7","mmu00561 mmu00564 mmu01100 mmu04070 mmu05231"
"Q6P5E8","mmu00561 mmu00564 mmu01100 mmu04070 mmu05231"
"Q6WQJ1","mmu04723 mmu04925"
"Q91WC9","mmu04723 mmu04925"
"O08808","mmu04510 mmu04810"
"O70566","mmu04810"
"Q9Z207","mmu04810"
"P31786","mmu03320"
"Q91X52","mmu00040 mmu01100"
"Q8R418","mmu05206"
"O54908","mmu04310"
"Q9QYZ8","mmu04310"
"Q8VEJ3","mmu04310"
"Q9DBB8","mmu00040 mmu00980"
"P00375","mmu00670 mmu00790 mmu01100"
"Q8BMF4","mmu00010 mmu00020 mmu00620 mmu01100 mmu01130 mmu01200"
"Q9D2G2","mmu00020 mmu00310 mmu01100 mmu01130 mmu01200"
"P53395","mmu00280 mmu01100 mmu01130"
"O08749","mmu00010 mmu00020 mmu00260 mmu00280 mmu00620 mmu00630 mmu01100 mmu01130 mmu01200"
"O35435","mmu00240 mmu01100"
"Q9EQF5","mmu00240 mmu00410 mmu00770 mmu00983 mmu01100"
"O08553","mmu04360"
"Q9EQF6","mmu04360"
"Q8CHR6","mmu00240 mmu00410 mmu00770 mmu00983 mmu01100"
"Q9DBT9","mmu00260 mmu01100"
"P28843","mmu04974"
"A2ARP1","mmu04070"
"Q6ZQB6","mmu04070"
"P98078","mmu04144"
"Q9D415","mmu04724"
"Q811D0","mmu04390 mmu04660 mmu05166 mmu05203"
"Q91XM9","mmu04390"
"P70175","mmu04390"
"Q62108","mmu04390 mmu04724 mmu05016 mmu05030"
"Q8BPM0","mmu04310"
"Q80U19","mmu04310"
"P51141","mmu04310 mmu04330 mmu04390 mmu04550 mmu04916 mmu05166 mmu05200 mmu05217"
"Q60838","mmu04310 mmu04330 mmu04390 mmu04550 mmu04916 mmu05166 mmu05200 mmu05217"
"Q61062","mmu04310 mmu04330 mmu04390 mmu04550 mmu04916 mmu05166 mmu05200 mmu05217"
"P70396","mmu04550"
"P97465","mmu05162"
"Q8R2Y3","mmu00510 mmu01100"
"O70152","mmu00510 mmu01100"
"Q9Z324","mmu00510 mmu00563 mmu01100"
"Q9JMF7","mmu00510"
"O54734","mmu00510 mmu01100 mmu04141"
"P42867","mmu00510 mmu01100"
"Q9D1Q4","mmu00510 mmu01100"
"O88533","mmu00350 mmu00360 mmu00380 mmu01100 mmu04726 mmu04728 mmu05030 mmu05031 mmu05034"
"P29812","mmu00350 mmu01100 mmu04916"
"Q64237","mmu00350 mmu01100"
"Q61616","mmu04020 mmu04024 mmu04080 mmu04540 mmu04728 mmu05012 mmu05030 mmu05031 mmu05032 mmu05034"
"P61168","mmu04015 mmu04024 mmu04080 mmu04540 mmu04728 mmu05012 mmu05030 mmu05034"
"P30728","mmu04080 mmu04728"
"P51436","mmu04080 mmu04728"
"Q8BLD9","mmu04020 mmu04024 mmu04080 mmu04728"
"Q5HZJ0","mmu03008 mmu05205"
"Q9QXT1","mmu04662"
"Q9D311","mmu04918"
"P28563","mmu04010"
"Q9ESS0","mmu04010"
"Q05922","mmu04010"
"Q9D7X3","mmu04010"
"Q8BFV3","mmu04010"
"Q9DBB1","mmu04010"
"Q91Z46","mmu04010"
"O09112","mmu04010"
"O08788","mmu04962 mmu05016"
"Q99KJ8","mmu04962 mmu05016"
"Q8CBY8","mmu04962 mmu05016"
"Q9QZB9","mmu04962"
"Q9WUB4","mmu04962"
"P39053","mmu04144 mmu04721 mmu04961 mmu05100"
"Q8K1M6","mmu04668"
"P39054","mmu04144 mmu04721 mmu04961 mmu05100"
"Q8BZ98","mmu04144 mmu04721 mmu04961 mmu05100"
"Q9JHU4","mmu04145 mmu04962 mmu05132"
"O88485","mmu04145 mmu04962 mmu05132"
"O88487","mmu04145 mmu04962 mmu05132"
"Q8R1Q8","mmu04145 mmu04962 mmu05132"
"Q45VK7","mmu04145 mmu04962 mmu05132"
"Q8K0T2","mmu04962"
"P63168","mmu04962"
"Q9D0M5","mmu04962"
"E9Q8T7","mmu05016"
"Q3V0Q1","mmu05016"
"Q69Z23","mmu05016"
"P0C6F1","mmu05016"
"Q8BW94","mmu05016"
"Q8VHE6","mmu05016"
"Q91XQ0","mmu05016"
"Q8C0M8","mmu05016"
"A2AC93","mmu05016"
"Q05A62","mmu05016"
"Q9DCM4","mmu05016"
"Q8BVN8","mmu05016"
"Q6PDL0","mmu04145 mmu04962 mmu05132"
"Q9ESX5","mmu03008"
"Q62165","mmu04512 mmu05410 mmu05412 mmu05414 mmu05416"
"P11531","mmu05410 mmu05412 mmu05414 mmu05416"
"Q8BL66","mmu04144 mmu04145 mmu05152"
"P08046","mmu05020 mmu05166"
"P08152","mmu05161 mmu05166 mmu05203"
"P43300","mmu05161 mmu05203"
"Q3UMY5","mmu05223"
"Q8BX35","mmu04060"
"Q9R187","mmu04060"
"O54693","mmu04060"
"P55772","mmu00230 mmu00240 mmu05169"
"O55026","mmu00230"
"Q9DBT4","mmu00230 mmu00240 mmu04142"
"Q9WUZ9","mmu00230 mmu00240"
"Q8K0L2","mmu00230 mmu00240 mmu05169"
"P06802","mmu00230 mmu00500 mmu00760 mmu00770 mmu01100"
"Q9R1E6","mmu00565"
"Q6DYE8","mmu00230 mmu00500 mmu00760 mmu00770 mmu01100"
"Q8BTJ4","mmu00230"
"Q8BGN3","mmu00565"
"Q91YE3","mmu04066 mmu05200 mmu05211"
"Q91YE2","mmu04066 mmu05200 mmu05211"
"Q91UZ4","mmu04066 mmu05200 mmu05211"
"Q8VEB6","mmu03013"
"Q80Y81","mmu03013"
"Q3UP87","mmu05202 mmu05322"
"P54320","mmu04974"
"O08810","mmu03040"
"Q8C0D5","mmu03008"
"Q9JLJ5","mmu00062"
"Q9JLJ4","mmu00062 mmu01040 mmu01212"
"O35949","mmu00062"
"Q9EQC4","mmu00062"
"O08579","mmu05410 mmu05412 mmu05414"
"Q03173","mmu04810"
"Q8BX80","mmu00511"
"O08600","mmu04210"
"Q9EQY0","mmu04141 mmu04932 mmu05010"
"Q9EPK6","mmu04141"
"Q8VEH8","mmu04141"
"P57759","mmu04141"
"P97481","mmu05200 mmu05211"
"Q925F2","mmu04514 mmu04670"
"Q02858","mmu04014 mmu04015 mmu04066 mmu04151 mmu05323"
"P22387","mmu04066 mmu04668 mmu04916"
"Q61614","mmu04020 mmu04022 mmu04024 mmu04080 mmu04270 mmu04924 mmu05200"
"P48302","mmu04020 mmu04022 mmu04080 mmu04916 mmu05200"
"Q8BPU7","mmu04062 mmu05100"
"Q8BHL5","mmu05100"
"Q8BYZ7","mmu05100"
"Q8K2D3","mmu03018"
"Q3UJB9","mmu03018"
"Q61188","mmu05206"
"P17182","mmu00010 mmu01100 mmu01130 mmu01200 mmu01230 mmu03018 mmu04066"
"P17183","mmu00010 mmu01100 mmu01130 mmu01200 mmu01230 mmu03018 mmu04066"
"P21550","mmu00010 mmu01100 mmu01130 mmu01200 mmu01230 mmu03018 mmu04066"
"Q8BGB7","mmu00270 mmu01100"
"Q9D9V3","mmu00640"
"Q8BH95","mmu00062 mmu00071 mmu00280 mmu00310 mmu00380 mmu00410 mmu00640 mmu00650 mmu01100 mmu01130 mmu01200 mmu01212"
"O35459","mmu04146"
"P42125","mmu00071"
"Q9WUR2","mmu00071 mmu04146"
"Q9DBM2","mmu00071 mmu00280 mmu00310 mmu00380 mmu00410 mmu00640 mmu00650 mmu01100 mmu01130 mmu01200 mmu01212 mmu03320 mmu04146"
"P49290","mmu05310"
"P52793","mmu04014 mmu04015 mmu04151 mmu04360"
"P52801","mmu04014 mmu04015 mmu04151 mmu04360"
"O08545","mmu04014 mmu04015 mmu04151 mmu04360"
"O08542","mmu04014 mmu04015 mmu04151 mmu04360"
"O08543","mmu04014 mmu04015 mmu04151 mmu04360"
"P52795","mmu04360"
"P52800","mmu04360"
"O35393","mmu04360"
"P42567","mmu04144"
"Q60902","mmu04144"
"Q01279","mmu04010 mmu04012 mmu04014 mmu04015 mmu04020 mmu04066 mmu04068 mmu04144 mmu04151 mmu04320 mmu04510 mmu04520 mmu04540 mmu04810 mmu04912 mmu04915 mmu04921 mmu05160 mmu05200 mmu05205 mmu05206 mmu05212 mmu05213 mmu05214 mmu05215 mmu05218 mmu05219 mmu05223 mmu05230 mmu05231"
"P01132","mmu04010 mmu04012 mmu04014 mmu04015 mmu04066 mmu04068 mmu04151 mmu04510 mmu04540 mmu04810 mmu05160 mmu05200 mmu05212 mmu05213 mmu05214 mmu05215 mmu05218 mmu05219 mmu05223 mmu05231"
"Q61521","mmu04012"
"Q9D379","mmu00980 mmu04976 mmu05204"
"P34914","mmu00590 mmu01100 mmu04146"
"Q80VP1","mmu04144"
"Q8CHU3","mmu04144"
"Q91W69","mmu04144"
"P70424","mmu04012 mmu04020 mmu04066 mmu04510 mmu04520 mmu05200 mmu05205 mmu05206 mmu05212 mmu05213 mmu05215 mmu05219 mmu05223 mmu05230"
"Q61526","mmu04012 mmu04020 mmu05205 mmu05206"
"Q61527","mmu04012 mmu04020 mmu05205"
"P14753","mmu04060 mmu04151 mmu04630 mmu04640"
"P07321","mmu04060 mmu04066 mmu04151 mmu04630 mmu04640"
"Q8BJW7","mmu03440 mmu03460"
"Q56A04","mmu03460"
"Q9R0P3","mmu01200"
"P19785","mmu04915 mmu04917 mmu04919 mmu04961 mmu05205"
"O08537","mmu04915 mmu04917"
"Q61539","mmu04550"
"Q9D4V0","mmu00564 mmu01100"
"A7MCT6","mmu00564 mmu01100"
"Q8BWU8","mmu00564 mmu01100"
"Q80TA1","mmu00564 mmu00565 mmu01100"
"Q9DCM0","mmu00920"
"Q61070","mmu04115"
"P41164","mmu05202"
"P28322","mmu05202"
"Q9CXC9","mmu05202"
"P97360","mmu04320 mmu05202"
"Q9Z148","mmu00310"
"Q5DW34","mmu00310"
"O08796","mmu04152 mmu04921"
"P10126","mmu03013 mmu05134"
"P62631","mmu03013 mmu05134"
"P57776","mmu05168"
"Q9D8N0","mmu05134"
"P58252","mmu04152 mmu04921"
"P48024","mmu03013"
"Q60872","mmu03013"
"Q8BMJ3","mmu03013"
"Q9CXU9","mmu03013"
"Q9Z2R9","mmu04141 mmu05160 mmu05162 mmu05164 mmu05168"
"Q9Z2B5","mmu04141 mmu04932 mmu05010 mmu05160 mmu05162 mmu05164 mmu05168"
"Q9QZ05","mmu04141 mmu05160 mmu05162 mmu05164 mmu05168"
"Q6ZWX6","mmu03013 mmu04141 mmu04932 mmu05160 mmu05162 mmu05164 mmu05168"
"Q99L45","mmu03013"
"Q9Z0N1","mmu03013"
"Q9Z0N2","mmu03013"
"Q03963","mmu04141 mmu05160 mmu05162 mmu05164 mmu05168 mmu05169 mmu05203"
"Q99LC8","mmu03013"
"Q99LD9","mmu03013"
"Q61749","mmu03013"
"Q8CHW4","mmu03013"
"P23116","mmu03013"
"Q8JZQ9","mmu03013"
"Q8R1B4","mmu03013"
"O70194","mmu03013"
"P60229","mmu03013 mmu05160"
"Q9DCH4","mmu03013"
"Q9Z1D1","mmu03013"
"Q91WK2","mmu03013 mmu05162"
"Q9QZD9","mmu03013"
"Q3UGC7","mmu03013"
"Q66JS6","mmu03013"
